geoid,GEOID10,name,B19013001,"B19013001, Error"
14000US06037273800,6037273800,"Census Tract 2738, Los Angeles, CA",96750,10510
14000US06037273902,6037273902,"Census Tract 2739.02, Los Angeles, CA",144924,28639
14000US06037274100,6037274100,"Census Tract 2741, Los Angeles, CA",116141,25853
14000US06037274202,6037274202,"Census Tract 2742.02, Los Angeles, CA",128766,25306
14000US06037275101,6037275101,"Census Tract 2751.01, Los Angeles, CA",97500,22922
14000US06037275102,6037275102,"Census Tract 2751.02, Los Angeles, CA",58221,9218
14000US06037275200,6037275200,"Census Tract 2752, Los Angeles, CA",62241,11063
14000US06037275302,6037275302,"Census Tract 2753.02, Los Angeles, CA",96917,22933
14000US06037275311,6037275311,"Census Tract 2753.11, Los Angeles, CA",90261,10533
14000US06037275400,6037275400,"Census Tract 2754, Los Angeles, CA",137027,14083
14000US06037275500,6037275500,"Census Tract 2755, Los Angeles, CA",42544,9617
14000US06037275602,6037275602,"Census Tract 2756.02, Los Angeles, CA",148965,11619
14000US06037275603,6037275603,"Census Tract 2756.03, Los Angeles, CA",84130,23659
14000US06037276000,6037276000,"Census Tract 2760, Los Angeles, CA",144688,17808
14000US06037276100,6037276100,"Census Tract 2761, Los Angeles, CA",66520,23947
14000US06037276400,6037276400,"Census Tract 2764, Los Angeles, CA",158056,26017
14000US06037276500,6037276500,"Census Tract 2765, Los Angeles, CA",91667,35821
14000US06037276601,6037276601,"Census Tract 2766.01, Los Angeles, CA",138929,28046
14000US06037276603,6037276603,"Census Tract 2766.03, Los Angeles, CA",90375,23269
14000US06037276604,6037276604,"Census Tract 2766.04, Los Angeles, CA",93525,16172
14000US06037277000,6037277000,"Census Tract 2770, Los Angeles, CA",137961,28606
14000US06037277100,6037277100,"Census Tract 2771, Los Angeles, CA",124219,37274
14000US06037277200,6037277200,"Census Tract 2772, Los Angeles, CA",60179,18373
14000US06037277400,6037277400,"Census Tract 2774, Los Angeles, CA",43264,15159
14000US06037278001,6037278001,"Census Tract 2780.01, Los Angeles, CA",109468,18995
14000US06037278102,6037278102,"Census Tract 2781.02, Los Angeles, CA",148182,36646
14000US06037291110,6037291110,"Census Tract 2911.10, Los Angeles, CA",43544,6470
14000US06037291120,6037291120,"Census Tract 2911.20, Los Angeles, CA",53393,10719
14000US06037291130,6037291130,"Census Tract 2911.30, Los Angeles, CA",67587,4868
14000US06037291210,6037291210,"Census Tract 2912.10, Los Angeles, CA",61277,7815
14000US06037291220,6037291220,"Census Tract 2912.20, Los Angeles, CA",50260,10443
14000US06037291300,6037291300,"Census Tract 2913, Los Angeles, CA",81281,11317
14000US06037292000,6037292000,"Census Tract 2920, Los Angeles, CA",42135,9442
14000US06037293201,6037293201,"Census Tract 2932.01, Los Angeles, CA",64273,9764
14000US06037293202,6037293202,"Census Tract 2932.02, Los Angeles, CA",42877,5817
14000US06037293301,6037293301,"Census Tract 2933.01, Los Angeles, CA",83768,6317
14000US06037293302,6037293302,"Census Tract 2933.02, Los Angeles, CA",83955,13064
14000US06037293304,6037293304,"Census Tract 2933.04, Los Angeles, CA",63150,5813
14000US06037293306,6037293306,"Census Tract 2933.06, Los Angeles, CA",100200,10905
14000US06037293307,6037293307,"Census Tract 2933.07, Los Angeles, CA",51379,10293
14000US06037294110,6037294110,"Census Tract 2941.10, Los Angeles, CA",51011,12130
14000US06037294120,6037294120,"Census Tract 2941.20, Los Angeles, CA",57159,17774
14000US06037294200,6037294200,"Census Tract 2942, Los Angeles, CA",70272,14374
14000US06037294301,6037294301,"Census Tract 2943.01, Los Angeles, CA",65870,3856
14000US06037294302,6037294302,"Census Tract 2943.02, Los Angeles, CA",55313,9838
14000US06037294410,6037294410,"Census Tract 2944.10, Los Angeles, CA",50926,7605
14000US06037294421,6037294421,"Census Tract 2944.21, Los Angeles, CA",47917,11474
14000US06037294510,6037294510,"Census Tract 2945.10, Los Angeles, CA",49979,12251
14000US06037294520,6037294520,"Census Tract 2945.20, Los Angeles, CA",50732,8313
14000US06037294610,6037294610,"Census Tract 2946.10, Los Angeles, CA",49773,12527
14000US06037294620,6037294620,"Census Tract 2946.20, Los Angeles, CA",44148,9985
14000US06037294701,6037294701,"Census Tract 2947.01, Los Angeles, CA",36719,8139
14000US06037294810,6037294810,"Census Tract 2948.10, Los Angeles, CA",49952,7387
14000US06037294820,6037294820,"Census Tract 2948.20, Los Angeles, CA",39400,4907
14000US06037294830,6037294830,"Census Tract 2948.30, Los Angeles, CA",44527,9512
14000US06037294900,6037294900,"Census Tract 2949, Los Angeles, CA",42150,8633
14000US06037295103,6037295103,"Census Tract 2951.03, Los Angeles, CA",124663,11563
14000US06037296210,6037296210,"Census Tract 2962.10, Los Angeles, CA",40145,10696
14000US06037296220,6037296220,"Census Tract 2962.20, Los Angeles, CA",30020,6288
14000US06037296300,6037296300,"Census Tract 2963, Los Angeles, CA",80718,7216
14000US06037296401,6037296401,"Census Tract 2964.01, Los Angeles, CA",92571,16671
14000US06037296402,6037296402,"Census Tract 2964.02, Los Angeles, CA",108929,31174
14000US06037296500,6037296500,"Census Tract 2965, Los Angeles, CA",35870,9920
14000US06037296600,6037296600,"Census Tract 2966, Los Angeles, CA",40607,6242
14000US06037296901,6037296901,"Census Tract 2969.01, Los Angeles, CA",40913,11667
14000US06037296902,6037296902,"Census Tract 2969.02, Los Angeles, CA",52585,7645
14000US06037297000,6037297000,"Census Tract 2970, Los Angeles, CA",110699,26855
14000US06037297110,6037297110,"Census Tract 2971.10, Los Angeles, CA",40000,7158
14000US06037297120,6037297120,"Census Tract 2971.20, Los Angeles, CA",49229,11003
14000US06037297201,6037297201,"Census Tract 2972.01, Los Angeles, CA",60574,9221
14000US06037297202,6037297202,"Census Tract 2972.02, Los Angeles, CA",70767,8092
14000US06037297300,6037297300,"Census Tract 2973, Los Angeles, CA",102143,28917
14000US06037297400,6037297400,"Census Tract 2974, Los Angeles, CA",82955,22552
14000US06037297500,6037297500,"Census Tract 2975, Los Angeles, CA",88229,25724
14000US06037297601,6037297601,"Census Tract 2976.01, Los Angeles, CA",55246,9057
14000US06037297602,6037297602,"Census Tract 2976.02, Los Angeles, CA",64873,16551
14000US06037300100,6037300100,"Census Tract 3001, Los Angeles, CA",139458,8789
14000US06037300200,6037300200,"Census Tract 3002, Los Angeles, CA",103209,19789
14000US06037300301,6037300301,"Census Tract 3003.01, Los Angeles, CA",114890,14786
14000US06037300400,6037300400,"Census Tract 3004, Los Angeles, CA",97083,27454
14000US06037300501,6037300501,"Census Tract 3005.01, Los Angeles, CA",110792,14757
14000US06037300502,6037300502,"Census Tract 3005.02, Los Angeles, CA",67407,8423
14000US06037300600,6037300600,"Census Tract 3006, Los Angeles, CA",69107,11290
14000US06037300701,6037300701,"Census Tract 3007.01, Los Angeles, CA",129025,18897
14000US06037300702,6037300702,"Census Tract 3007.02, Los Angeles, CA",112802,16329
14000US06037300800,6037300800,"Census Tract 3008, Los Angeles, CA",96157,15092
14000US06037300901,6037300901,"Census Tract 3009.01, Los Angeles, CA",149707,26319
14000US06037300902,6037300902,"Census Tract 3009.02, Los Angeles, CA",136708,10930
14000US06037301000,6037301000,"Census Tract 3010, Los Angeles, CA",68967,16510
14000US06037301100,6037301100,"Census Tract 3011, Los Angeles, CA",74303,9929
14000US06037301203,6037301203,"Census Tract 3012.03, Los Angeles, CA",66563,12075
14000US06037301204,6037301204,"Census Tract 3012.04, Los Angeles, CA",58497,19558
14000US06037301205,6037301205,"Census Tract 3012.05, Los Angeles, CA",107159,21178
14000US06037301206,6037301206,"Census Tract 3012.06, Los Angeles, CA",63715,14822
14000US06037301300,6037301300,"Census Tract 3013, Los Angeles, CA",119107,14336
14000US06037301400,6037301400,"Census Tract 3014, Los Angeles, CA",150489,46423
14000US06037301501,6037301501,"Census Tract 3015.01, Los Angeles, CA",94375,16765
14000US06037301502,6037301502,"Census Tract 3015.02, Los Angeles, CA",50205,6307
14000US06037301601,6037301601,"Census Tract 3016.01, Los Angeles, CA",39053,16175
14000US06037301602,6037301602,"Census Tract 3016.02, Los Angeles, CA",65947,8431
14000US06037301701,6037301701,"Census Tract 3017.01, Los Angeles, CA",84688,14822
14000US06037301702,6037301702,"Census Tract 3017.02, Los Angeles, CA",56571,11227
14000US06037301801,6037301801,"Census Tract 3018.01, Los Angeles, CA",58779,9971
14000US06037301802,6037301802,"Census Tract 3018.02, Los Angeles, CA",63328,7566
14000US06037301900,6037301900,"Census Tract 3019, Los Angeles, CA",66061,9841
14000US06037302002,6037302002,"Census Tract 3020.02, Los Angeles, CA",49417,7955
14000US06037302003,6037302003,"Census Tract 3020.03, Los Angeles, CA",55305,17660
14000US06037302004,6037302004,"Census Tract 3020.04, Los Angeles, CA",50875,29330
14000US06037302102,6037302102,"Census Tract 3021.02, Los Angeles, CA",76602,11075
14000US06037302103,6037302103,"Census Tract 3021.03, Los Angeles, CA",42461,12895
14000US06037302104,6037302104,"Census Tract 3021.04, Los Angeles, CA",61005,11832
14000US06037302201,6037302201,"Census Tract 3022.01, Los Angeles, CA",24851,2525
14000US06037302202,6037302202,"Census Tract 3022.02, Los Angeles, CA",45156,6108
14000US06037302301,6037302301,"Census Tract 3023.01, Los Angeles, CA",55795,16926
14000US06037302302,6037302302,"Census Tract 3023.02, Los Angeles, CA",52763,6633
14000US06037302401,6037302401,"Census Tract 3024.01, Los Angeles, CA",41300,15770
14000US06037302503,6037302503,"Census Tract 3025.03, Los Angeles, CA",41016,13205
14000US06037302504,6037302504,"Census Tract 3025.04, Los Angeles, CA",38468,6094
14000US06037302505,6037302505,"Census Tract 3025.05, Los Angeles, CA",35269,7756
14000US06037302506,6037302506,"Census Tract 3025.06, Los Angeles, CA",61283,5425
14000US06037310100,6037310100,"Census Tract 3101, Los Angeles, CA",136000,39226
14000US06037310201,6037310201,"Census Tract 3102.01, Los Angeles, CA",75324,14056
14000US06037310202,6037310202,"Census Tract 3102.02, Los Angeles, CA",74375,5698
14000US06037310300,6037310300,"Census Tract 3103, Los Angeles, CA",151364,26432
14000US06037310400,6037310400,"Census Tract 3104, Los Angeles, CA",92955,34089
14000US06037310501,6037310501,"Census Tract 3105.01, Los Angeles, CA",61906,10332
14000US06037310601,6037310601,"Census Tract 3106.01, Los Angeles, CA",69277,9956
14000US06037310602,6037310602,"Census Tract 3106.02, Los Angeles, CA",86806,14491
14000US06037310701,6037310701,"Census Tract 3107.01, Los Angeles, CA",30371,9990
14000US06037310702,6037310702,"Census Tract 3107.02, Los Angeles, CA",45632,7624
14000US06037310703,6037310703,"Census Tract 3107.03, Los Angeles, CA",42344,14186
14000US06037310800,6037310800,"Census Tract 3108, Los Angeles, CA",66429,21884
14000US06037310900,6037310900,"Census Tract 3109, Los Angeles, CA",81536,11475
14000US06037311000,6037311000,"Census Tract 3110, Los Angeles, CA",104875,11586
14000US06037311100,6037311100,"Census Tract 3111, Los Angeles, CA",106321,21215
14000US06037311200,6037311200,"Census Tract 3112, Los Angeles, CA",77147,8327
14000US06037311300,6037311300,"Census Tract 3113, Los Angeles, CA",97931,11425
14000US06037311400,6037311400,"Census Tract 3114, Los Angeles, CA",105000,23813
14000US06037311500,6037311500,"Census Tract 3115, Los Angeles, CA",93125,14906
14000US06037311600,6037311600,"Census Tract 3116, Los Angeles, CA",71528,13656
14000US06037311700,6037311700,"Census Tract 3117, Los Angeles, CA",93750,13255
14000US06037311801,6037311801,"Census Tract 3118.01, Los Angeles, CA",63041,10650
14000US06037311802,6037311802,"Census Tract 3118.02, Los Angeles, CA",72992,8616
14000US06037320000,6037320000,"Census Tract 3200, Los Angeles, CA",,
14000US06037320100,6037320100,"Census Tract 3201, Los Angeles, CA",72438,11862
14000US06037320201,6037320201,"Census Tract 3202.01, Los Angeles, CA",35205,5132
14000US06037320202,6037320202,"Census Tract 3202.02, Los Angeles, CA",77386,22746
14000US06037320300,6037320300,"Census Tract 3203, Los Angeles, CA",52532,11332
14000US06037400204,6037400204,"Census Tract 4002.04, Los Angeles, CA",117073,11213
14000US06037400205,6037400205,"Census Tract 4002.05, Los Angeles, CA",201250,57491
14000US06037400206,6037400206,"Census Tract 4002.06, Los Angeles, CA",133715,13670
14000US06037400207,6037400207,"Census Tract 4002.07, Los Angeles, CA",136500,10035
14000US06037400302,6037400302,"Census Tract 4003.02, Los Angeles, CA",81853,16481
14000US06037400304,6037400304,"Census Tract 4003.04, Los Angeles, CA",74453,5793
14000US06037400402,6037400402,"Census Tract 4004.02, Los Angeles, CA",99107,20065
14000US06037400403,6037400403,"Census Tract 4004.03, Los Angeles, CA",106875,13573
14000US06037400404,6037400404,"Census Tract 4004.04, Los Angeles, CA",135038,13387
14000US06037400501,6037400501,"Census Tract 4005.01, Los Angeles, CA",145417,45490
14000US06037400602,6037400602,"Census Tract 4006.02, Los Angeles, CA",75722,6271
14000US06037400603,6037400603,"Census Tract 4006.03, Los Angeles, CA",80729,9566
14000US06037400604,6037400604,"Census Tract 4006.04, Los Angeles, CA",100556,17277
14000US06037400800,6037400800,"Census Tract 4008, Los Angeles, CA",86897,10749
14000US06037400900,6037400900,"Census Tract 4009, Los Angeles, CA",102758,10757
14000US06037401001,6037401001,"Census Tract 4010.01, Los Angeles, CA",117260,10966
14000US06037401002,6037401002,"Census Tract 4010.02, Los Angeles, CA",68676,32662
14000US06037401101,6037401101,"Census Tract 4011.01, Los Angeles, CA",69719,12416
14000US06037401102,6037401102,"Census Tract 4011.02, Los Angeles, CA",79539,16890
14000US06037401201,6037401201,"Census Tract 4012.01, Los Angeles, CA",113194,18780
14000US06037401202,6037401202,"Census Tract 4012.02, Los Angeles, CA",95046,17875
14000US06037401203,6037401203,"Census Tract 4012.03, Los Angeles, CA",84063,19786
14000US06037401303,6037401303,"Census Tract 4013.03, Los Angeles, CA",107938,15676
14000US06037401304,6037401304,"Census Tract 4013.04, Los Angeles, CA",132026,4290
14000US06037401311,6037401311,"Census Tract 4013.11, Los Angeles, CA",80811,17339
14000US06037401312,6037401312,"Census Tract 4013.12, Los Angeles, CA",74219,11475
14000US06037401500,6037401500,"Census Tract 4015, Los Angeles, CA",78000,8146
14000US06037401601,6037401601,"Census Tract 4016.01, Los Angeles, CA",75964,7191
14000US06037401602,6037401602,"Census Tract 4016.02, Los Angeles, CA",67034,10074
14000US06037401603,6037401603,"Census Tract 4016.03, Los Angeles, CA",63611,5540
14000US06037401701,6037401701,"Census Tract 4017.01, Los Angeles, CA",86856,28298
14000US06037401703,6037401703,"Census Tract 4017.03, Los Angeles, CA",70642,16216
14000US06037401704,6037401704,"Census Tract 4017.04, Los Angeles, CA",59513,20809
14000US06037401800,6037401800,"Census Tract 4018, Los Angeles, CA",104643,13806
14000US06037401901,6037401901,"Census Tract 4019.01, Los Angeles, CA",79327,23962
14000US06037401902,6037401902,"Census Tract 4019.02, Los Angeles, CA",96466,17793
14000US06037402001,6037402001,"Census Tract 4020.01, Los Angeles, CA",83409,33341
14000US06037402002,6037402002,"Census Tract 4020.02, Los Angeles, CA",55946,8466
14000US06037402101,6037402101,"Census Tract 4021.01, Los Angeles, CA",77026,8105
14000US06037402102,6037402102,"Census Tract 4021.02, Los Angeles, CA",76500,11459
14000US06037402200,6037402200,"Census Tract 4022, Los Angeles, CA",85963,5444
14000US06037402301,6037402301,"Census Tract 4023.01, Los Angeles, CA",55565,7613
14000US06037402303,6037402303,"Census Tract 4023.03, Los Angeles, CA",50625,5560
14000US06037402304,6037402304,"Census Tract 4023.04, Los Angeles, CA",39427,4618
14000US06037402402,6037402402,"Census Tract 4024.02, Los Angeles, CA",57650,12549
14000US06037402403,6037402403,"Census Tract 4024.03, Los Angeles, CA",74592,6486
14000US06037402404,6037402404,"Census Tract 4024.04, Los Angeles, CA",,
14000US06037402405,6037402405,"Census Tract 4024.05, Los Angeles, CA",55000,11400
14000US06037402406,6037402406,"Census Tract 4024.06, Los Angeles, CA",49679,20738
14000US06037402501,6037402501,"Census Tract 4025.01, Los Angeles, CA",40542,5696
14000US06037402502,6037402502,"Census Tract 4025.02, Los Angeles, CA",45432,8096
14000US06037402600,6037402600,"Census Tract 4026, Los Angeles, CA",54727,9371
14000US06037402702,6037402702,"Census Tract 4027.02, Los Angeles, CA",34095,7638
14000US06037402703,6037402703,"Census Tract 4027.03, Los Angeles, CA",70091,10105
14000US06037402705,6037402705,"Census Tract 4027.05, Los Angeles, CA",80000,10036
14000US06037402706,6037402706,"Census Tract 4027.06, Los Angeles, CA",69875,9977
14000US06037402801,6037402801,"Census Tract 4028.01, Los Angeles, CA",45313,6938
